ax,ay,az,gx,gy,gz,mx,my,mz,lax,lay,laz,q1,q2,q3,q4
-0.04394531,-0.01824951,0.04461669,0.002326965,-0.001362801,0.0003509521,0.7705441,-0.1172305,-0.5722363,-0.001180649,-0.0007829666,0.002516747,0.8737075,-0.2566822,0.3119503,0.2709887
-0.04400634,-0.01809692,0.04388427,0.002235413,-0.002034187,0.0003204346,0.7705441,-0.1172305,-0.5722363,-0.001255035,-0.0006465912,0.001764297,0.8737976,-0.2564799,0.3118574,0.2709967
-0.04434203,-0.01818847,0.04431151,0.00202179,-0.001942635,0.0003509521,0.7705441,-0.1172305,-0.5722363,-0.001603127,-0.0007534027,0.00217247,0.8738812,-0.2562912,0.3117662,0.2710105
-0.04470824,-0.01855468,0.04467772,0.002174377,-0.001973152,0.0004425049,0.7705441,-0.1172305,-0.5722363,-0.001982689,-0.001135826,0.002518654,0.8739665,-0.2560956,0.3116758,0.2710246
-0.04449462,-0.01760864,0.04382323,0.001930237,-0.001454353,0.0001678467,0.7705441,-0.1172305,-0.5722363,-0.001777649,-0.00020504,0.001649857,0.8740341,-0.2559215,0.3116294,0.2710242
-0.04382323,-0.01751709,0.0439453,0.001991272,-0.001454353,0.0004425049,0.7645441,-0.09323059,-0.6292365,-0.001114845,-0.0001306534,0.001755714,0.8741039,-0.2557316,0.3115754,0.2710404
-0.04467773,-0.01867675,0.04483031,0.001869202,-0.0009660721,0.0004425049,0.7645441,-0.09323059,-0.6292365,-0.001976013,-0.001303673,0.002628326,0.8741602,-0.2555799,0.3115421,0.2710404
-0.04522704,-0.01898193,0.04421996,0.001655579,-0.0006608963,0.0001678467,0.7645441,-0.09323059,-0.6292365,-0.002529144,-0.001618385,0.002010345,0.8742006,-0.2554725,0.3115369,0.271017
-0.04507446,-0.01828003,0.0437622,0.001747131,-0.0004167557,0.00050354,0.728544,-0.1802307,-0.6022363,-0.002375603,-0.0009307861,0.00154686,0.8742272,-0.2553449,0.3115682,0.2710155
-0.0447998,-0.01849365,0.04489135,0.001747131,3.910065e-05,0.0006256104,0.728544,-0.1802307,-0.6022363,-0.002100945,-0.001158714,0.002671242,0.8742526,-0.2552141,0.3116065,0.271013
-0.04379272,-0.01763916,0.04425048,0.00138092,0.0001001358,0.0004425049,0.728544,-0.1802307,-0.6022363,-0.001092911,-0.0003175735,0.002024651,0.874276,-0.2550981,0.3116368,0.2710118
-0.04412841,-0.01773071,0.04412841,0.001502991,3.910065e-05,0.0002593994,0.7315442,-0.1592306,-0.5992364,-0.001428604,-0.000421524,0.001897812,0.874303,-0.2549823,0.3116697,0.2709958
-0.04403686,-0.01785278,0.04391478,0.001350403,0.0001916885,0.0005950928,0.7315442,-0.1592306,-0.5992364,-0.001335144,-0.0005559921,0.001681328,0.8743154,-0.2548777,0.3117162,0.2710005
-0.044281,-0.01742553,0.04391478,0.00138092,0.0002832413,0.0006256104,0.7315442,-0.1592306,-0.5992364,-0.00157547,-0.0001440048,0.00167942,0.8743234,-0.2547629,0.3117794,0.2710101
-0.04333495,-0.01748657,0.04373168,0.00113678,0.0005578995,0.0005950928,0.7645441,-0.1442306,-0.6082364,-0.0006256104,-0.0002164841,0.001494408,0.8743274,-0.2546721,0.3118382,0.2710148
-0.04360961,-0.01763916,0.04388427,0.0009536743,0.0006494522,0.0009307861,0.7645441,-0.1442306,-0.6082364,-0.0008955002,-0.0003824234,0.001647949,0.8743178,-0.2545904,0.3119071,0.2710434
-0.04418945,-0.0178833,0.04339598,0.001045227,0.0007104874,0.0006256104,0.7645441,-0.1442306,-0.6082364,-0.001468658,-0.0006370544,0.001161575,0.8743057,-0.2545252,0.3119925,0.2710452
-0.04373168,-0.01892089,0.04373168,0.0009231567,0.000954628,0.0009307861,0.743544,-0.1412308,-0.6172363,-0.001004219,-0.001682281,0.001501083,0.8742865,-0.2544858,0.3120715,0.2710532
-0.04302978,-0.01797485,0.04345702,0.0009536743,0.0005578995,0.0009613037,0.743544,-0.1412308,-0.6172363,-0.0002975464,-0.000746727,0.001226425,0.8742802,-0.254414,0.3121256,0.2710789
-0.04296874,-0.01861572,0.04309081,0.0005874634,0.0003137589,0.001052856,0.743544,-0.1412308,-0.6172363,-0.0002336502,-0.001394272,0.0008602142,0.8742682,-0.2543798,0.3121551,0.2711155
-0.04238891,-0.01828003,0.0437622,0.0007705688,-8.106232e-05,0.001113892,0.7615442,-0.1652307,-0.5782364,0.0003442764,-0.001068115,0.001525879,0.8742786,-0.2543055,0.3121445,0.2711639
-0.04244994,-0.0184021,0.04336547,0.0006790161,-0.0004777908,0.001296997,0.7615442,-0.1652307,-0.5782364,0.0002803802,-0.001199722,0.001122475,0.8742889,-0.2542333,0.3121153,0.2712319
-0.04296874,-0.0175476,0.04391478,0.0009536743,-0.0004777908,0.001571655,0.7615442,-0.1652307,-0.5782364,-0.0002403259,-0.0003614426,0.001663208,0.8742987,-0.2541103,0.3121082,0.271324
-0.04330444,-0.01742553,0.04373168,0.0009231567,-0.0002336502,0.001724243,0.743544,-0.1412308,-0.5962366,-0.0005750656,-0.0002574921,0.00147438,0.8742942,-0.2539916,0.3121304,0.2714238
-0.04266357,-0.0173645,0.04367064,0.0009841919,-0.0004167557,0.001785278,0.743544,-0.1412308,-0.5962366,6.484985e-05,-0.0002145767,0.001404762,0.874299,-0.2538617,0.3121316,0.2715286
-0.04357909,-0.01718139,0.04357909,0.0007705688,-0.0005693436,0.001876831,0.743544,-0.1412308,-0.5962366,-0.0008497238,-4.959106e-05,0.001306534,0.8742925,-0.2537405,0.3121417,0.2716512
-0.04275512,-0.01898193,0.04309081,0.0009841919,-0.0001115799,0.001846313,0.7705441,-0.1412308,-0.5482364,-2.384186e-05,-0.001862526,0.0008144379,0.8742836,-0.2536636,0.3121577,0.2717334
-0.04251098,-0.01803588,0.04309081,0.0008621216,-0.0002031326,0.001754761,0.7705441,-0.1412308,-0.5482364,0.0002202988,-0.0009307861,0.0008096695,0.8742779,-0.2535717,0.3121685,0.2718247
-0.0425415,-0.01718139,0.04296874,0.000831604,-0.0003252029,0.002059937,0.7705441,-0.1412308,-0.5482364,0.0001916885,-9.536743e-05,0.0006818771,0.8742666,-0.2534533,0.3121882,0.2719489
-0.04357909,-0.01818847,0.04275512,0.0007705688,-0.0005998611,0.002120972,0.7705441,-0.1652307,-0.5422363,-0.0008440018,-0.001117706,0.0004634857,0.874249,-0.2533628,0.3122027,0.2720735
-0.04318237,-0.01748657,0.04364013,0.0007705688,-0.0006303787,0.002212524,0.7705441,-0.1652307,-0.5422363,-0.0004472733,-0.0004348755,0.001340866,0.8742408,-0.2532402,0.3122023,0.2722143
-0.04364013,-0.01739502,0.04397582,0.0009841919,-0.0007219315,0.002548218,0.7705441,-0.1652307,-0.5422363,-0.0009050369,-0.0003671646,0.001667976,0.8742307,-0.253089,0.3122115,0.2723768
-0.04360961,-0.01803588,0.0439453,0.0007705688,-0.001027107,0.002456665,0.7975442,-0.1532306,-0.6292365,-0.0008764267,-0.001027107,0.001626968,0.8742258,-0.2529645,0.312187,0.2725362
-0.04397582,-0.01681518,0.04385375,0.001319885,-0.0009355545,0.002578735,0.7975442,-0.1532306,-0.6292365,-0.001241684,0.0001659393,0.001524925,0.8742221,-0.2527756,0.3122042,0.2727033
-0.04382323,-0.01727295,0.04400634,0.0008926392,-0.0005998611,0.002639771,0.7975442,-0.1532306,-0.6292365,-0.001087189,-0.0003156662,0.001669884,0.8742037,-0.2526302,0.3122255,0.2728726
-0.04382323,-0.01757812,0.04382323,0.001014709,-0.000538826,0.003067017,0.7495441,-0.1532306,-0.5902365,-0.001083374,-0.0006475449,0.001480103,0.8741758,-0.2524783,0.312261,0.2730619
-0.04370116,-0.01693725,0.04345702,0.001106262,-0.0005998611,0.002731323,0.7495441,-0.1532306,-0.5902365,-0.0009584427,-3.242493e-05,0.001106262,0.8741557,-0.2523164,0.3122979,0.2732338
-0.04336547,-0.01730346,0.04367064,0.001106262,-0.0003252029,0.002761841,0.7495441,-0.1532306,-0.5902365,-0.0006189346,-0.0004234314,0.001314163,0.8741332,-0.2521653,0.3123393,0.2733977
-0.04425048,-0.01760864,0.04357909,0.001289368,-0.0002641678,0.002792358,0.7615442,-0.1562308,-0.5872363,-0.001498222,-0.0007543564,0.001217842,0.8741039,-0.2520147,0.3124047,0.2735556
-0.04452514,-0.01708984,0.04312133,0.001045227,-0.0002946854,0.002700806,0.7615442,-0.1562308,-0.5872363,-0.001766205,-0.0002613068,0.0007572174,0.8740659,-0.2518765,0.3124793,0.2737189
-0.04541015,-0.01724243,0.04321288,0.00125885,-0.0001726151,0.002975464,0.7615442,-0.1562308,-0.5872363,-0.002640724,-0.0004425049,0.0008478165,0.8740166,-0.2517261,0.3125859,0.2738929
-0.04437255,-0.01733398,0.04367064,0.001319885,-0.0004777908,0.003219604,0.7375442,-0.1652307,-0.5782364,-0.001597404,-0.0005636215,0.001299858,0.8739837,-0.2515534,0.3126486,0.2740852
-0.04449462,-0.01699829,0.04364013,0.001289368,-0.0005998611,0.003158569,0.7375442,-0.1652307,-0.5782364,-0.001714706,-0.0002574921,0.001262665,0.8739527,-0.2513749,0.3127076,0.2742803
-0.04522704,-0.01727295,0.0434265,0.0009536743,-0.0003557205,0.003158569,0.7375442,-0.1652307,-0.5782364,-0.002438545,-0.0005598068,0.001047134,0.8739015,-0.2512363,0.3127905,0.2744758
-0.04495239,-0.01675415,0.04302977,0.001228333,-0.0006303787,0.003372192,0.773544,-0.1442306,-0.5902365,-0.002156258,-7.247925e-05,0.0006456375,0.8738562,-0.251061,0.312871,0.2746884
-0.04458617,-0.0168457,0.04354857,0.001106262,-0.0005083084,0.003189087,0.773544,-0.1442306,-0.5902365,-0.001783371,-0.0001935959,0.001158714,0.8738173,-0.2508959,0.3129365,0.2748886
-0.04440307,-0.01718139,0.04373168,0.0009841919,-0.0002641678,0.002914429,0.773544,-0.1442306,-0.5902365,-0.001594543,-0.0005550385,0.001338005,0.8737792,-0.2507566,0.3129998,0.2750646
-0.04449462,-0.01794433,0.04385375,0.001228333,-0.0002336502,0.003067017,0.803544,-0.1652307,-0.5722363,-0.00167942,-0.001342773,0.001456261,0.8737425,-0.2506161,0.3130645,0.2752355
-0.044281,-0.01730346,0.04400634,0.001045227,-0.0001726151,0.003005981,0.803544,-0.1652307,-0.5722363,-0.001460075,-0.0007276535,0.001605034,0.873705,-0.2504729,0.313128,0.2754127
-0.04629516,-0.01770019,0.0439453,0.0009841919,-0.0002336502,0.002853394,0.803544,-0.1652307,-0.5722363,-0.003464699,-0.001149178,0.001543999,0.8736532,-0.2503536,0.3132198,0.275581
-0.04486083,-0.01785278,0.04302977,0.0009841919,0.0001001358,0.002975464,0.803544,-0.1652307,-0.5722363,-0.002020836,-0.001324654,0.000629425,0.8735956,-0.2502499,0.3133201,0.2757438
-0.04614257,-0.01733398,0.04315184,0.0009231567,-0.0001420975,0.002578735,0.803544,-0.1652307,-0.5722363,-0.003292084,-0.000828743,0.0007534027,0.8735407,-0.2501448,0.3134241,0.2758947
-0.0455017,-0.01727295,0.04333495,0.0009231567,0.0001916885,0.002700806,0.803544,-0.1652307,-0.5722363,-0.002639771,-0.000790596,0.0009384155,0.8734824,-0.2500386,0.3135372,0.2760471
-0.04470824,-0.0170288,0.04354857,0.0004653931,-0.0003557205,0.002670288,0.7555441,-0.1592306,-0.5842364,-0.001840591,-0.0005674362,0.001150131,0.8734378,-0.2499412,0.3135864,0.2762205
-0.04516601,-0.01693725,0.04409789,0.0009841919,8.583069e-06,0.002700806,0.7555441,-0.1592306,-0.5842364,-0.002290726,-0.000500679,0.00169754,0.8733943,-0.2498091,0.3136725,0.2763796
-0.04504394,-0.01699829,0.04379271,0.0009536743,-5.054474e-05,0.0025177,0.7555441,-0.1592306,-0.5842364,-0.002161026,-0.0005846024,0.001391411,0.8733541,-0.2496877,0.3137518,0.2765264
-0.04589843,-0.01803588,0.04403685,0.000831604,-0.0002031326,0.002761841,0.7075443,-0.1532306,-0.5842364,-0.003007889,-0.001643181,0.001634598,0.8733054,-0.249591,0.3138245,0.2766849
-0.04501342,-0.01623535,0.04354857,0.001045227,0.0002527237,0.002761841,0.7075443,-0.1532306,-0.5842364,-0.002111435,0.0001296997,0.00114727,0.8732523,-0.2494496,0.3139413,0.2768475
-0.04476928,-0.01663208,0.04351806,0.0009841919,0.0005578995,0.003005981,0.7075443,-0.1532306,-0.5842364,-0.001854897,-0.0002937317,0.00111866,0.8731877,-0.2493227,0.3140725,0.2770165
-0.04586791,-0.01776123,0.04397582,0.001075745,0.001076698,0.00239563,0.7405441,-0.1532306,-0.5752365,-0.002938271,-0.001443863,0.001584053,0.8731207,-0.2492411,0.3142301,0.2771224
-0.04507446,-0.01776123,0.0439453,0.0007095337,0.0009241104,0.002487183,0.7405441,-0.1532306,-0.5752365,-0.002132416,-0.001461983,0.001559258,0.8730552,-0.2491767,0.3143557,0.2772444
-0.04614257,-0.01718139,0.04440306,0.000831604,0.001290321,0.002243042,0.7405441,-0.1532306,-0.5752365,-0.003184319,-0.0009021759,0.002025604,0.8729829,-0.2491014,0.3145232,0.2773498
-0.0455017,-0.01635742,0.04403685,0.001167297,0.001473427,0.002548218,0.7555441,-0.1922305,-0.5842364,-0.00252533,-0.0001049042,0.001667023,0.8729081,-0.2489832,0.314717,0.2774713
-0.04696654,-0.0168457,0.04370116,0.0009536743,0.00156498,0.0025177,0.7555441,-0.1922305,-0.5842364,-0.003969193,-0.0006170273,0.001343727,0.8728127,-0.2489033,0.3149401,0.2775897
-0.04556274,-0.0168457,0.04461669,0.0007095337,0.001626015,0.002334595,0.7555441,-0.1922305,-0.5842364,-0.002548218,-0.0006380081,0.002268791,0.8727354,-0.2488295,0.3151151,0.2777004
-0.04598998,-0.01751709,0.04464721,0.0007400513,0.001839638,0.002304077,0.7555441,-0.1532306,-0.5752365,-0.002957344,-0.001328468,0.002310753,0.8726515,-0.2487766,0.3153043,0.2777969
-0.04663085,-0.01794433,0.04470824,0.0005874634,0.002053261,0.002243042,0.7555441,-0.1532306,-0.5752365,-0.003577232,-0.001771927,0.002387047,0.8725563,-0.2487518,0.3155096,0.277885
-0.04736327,-0.01818847,0.04559325,0.000617981,0.002327919,0.002151489,0.7555441,-0.1532306,-0.5752365,-0.00428772,-0.00203228,0.003287315,0.8724587,-0.2487303,0.3157287,0.2779617
-0.0465393,-0.01730346,0.0434265,0.0007705688,0.002419472,0.00239563,0.7495441,-0.1532306,-0.5752365,-0.00343895,-0.001167297,0.001139641,0.872345,-0.2486979,0.3159889,0.278052
-0.04632568,-0.01663208,0.04464721,0.0006484985,0.002968788,0.002304077,0.7495441,-0.1532306,-0.5752365,-0.003198624,-0.0005168915,0.002379417,0.8722298,-0.248655,0.3162635,0.2781393
-0.04702758,-0.01699829,0.04400634,0.0004959106,0.003792763,0.001724243,0.7495441,-0.1532306,-0.5752365,-0.003867149,-0.0008983612,0.001766205,0.8720933,-0.248673,0.3165976,0.2781711
-0.04611205,-0.0175476,0.04403685,0.0003433228,0.004158974,0.001998901,0.7705441,-0.1652307,-0.6022363,-0.002919197,-0.001461029,0.001825333,0.8719484,-0.2487122,0.316932,0.2782097
-0.04534911,-0.01779174,0.04461669,0.0003128052,0.004433632,0.001693726,0.7705441,-0.1652307,-0.6022363,-0.002124786,-0.001714706,0.002433777,0.8718149,-0.2487625,0.3172497,0.2782207
-0.04541015,-0.01654052,0.04370116,0.00025177,0.00470829,0.001602173,0.7705441,-0.1652307,-0.6022363,-0.002149582,-0.0004768372,0.001549721,0.8716667,-0.2488058,0.3176109,0.2782342
-0.04635619,-0.01718139,0.04400634,0.0002212524,0.004677773,0.001571655,0.7495441,-0.1772305,-0.5692365,-0.003060341,-0.00112915,0.001887321,0.8715147,-0.2488659,0.3179742,0.2782417
-0.04666137,-0.01773071,0.04400634,0.0004348755,0.005440712,0.001663208,0.7495441,-0.1772305,-0.5692365,-0.003324509,-0.001689911,0.001924515,0.8713447,-0.2489397,0.3183927,0.2782294
-0.04647826,-0.01687622,0.04425048,0.0001602173,0.005440712,0.001449585,0.7495441,-0.1772305,-0.5692365,-0.003101349,-0.0008459091,0.002205849,0.8711777,-0.2490119,0.3188015,0.2782199
-0.04635619,-0.01657104,0.0437622,-0.0001125336,0.005410194,0.001419067,0.7525442,-0.1802307,-0.5962366,-0.002938271,-0.0005512238,0.001755714,0.8710039,-0.2491004,0.3192089,0.2782176
-0.04617309,-0.01733398,0.04357909,-2.098083e-05,0.0055933,0.00151062,0.7525442,-0.1802307,-0.5962366,-0.002714157,-0.001321793,0.00161171,0.8708266,-0.2492043,0.3196216,0.2782057
-0.0465393,-0.01675415,0.04357909,-0.0004482269,0.00571537,0.001419067,0.7525442,-0.1802307,-0.5962366,-0.003038406,-0.0007486343,0.001653671,0.8706371,-0.2493279,0.3200434,0.2782032
-0.04678344,-0.01687622,0.04364013,-0.0004177094,0.005654335,0.001480103,0.7645441,-0.1832306,-0.5752365,-0.003239632,-0.000878334,0.001755714,0.8704475,-0.249449,0.3204637,0.2782041
-0.04638671,-0.0168457,0.04415892,-0.0004787445,0.006142616,0.00138855,0.7645441,-0.1832306,-0.5752365,-0.002799988,-0.0008544922,0.002317429,0.8702552,-0.2495776,0.3208956,0.2781922
-0.04583739,-0.01763916,0.04296874,-0.000875473,0.006569862,0.001174927,0.7645441,-0.1832306,-0.5752365,-0.002204895,-0.001646996,0.00117588,0.8700452,-0.2497787,0.3213415,0.278154
-0.04605102,-0.01748657,0.04339598,-0.001333237,0.00672245,0.001205444,0.7825443,-0.1982306,-0.5842364,-0.002371788,-0.001490593,0.001652718,0.8698244,-0.2500032,0.3217854,0.2781296
-0.04620361,-0.01745605,0.04293822,-0.001150131,0.007027626,0.001266479,0.7825443,-0.1982306,-0.5842364,-0.002474785,-0.001459122,0.001247406,0.8695936,-0.2502252,0.3222634,0.2780981
-0.04559325,-0.01794433,0.04345702,-0.001791,0.007271767,0.001327515,0.7825443,-0.1982306,-0.5842364,-0.001815796,-0.001939774,0.001819611,0.8693542,-0.2504956,0.3227175,0.2780765
-0.0449829,-0.01770019,0.04327391,-0.00154686,0.006783485,0.001174927,0.7525442,-0.1802307,-0.5782364,-0.001161575,-0.001689911,0.001685143,0.8691389,-0.2507366,0.3231335,0.2780494
-0.04553222,-0.01705932,0.04281615,-0.00166893,0.007058144,0.001266479,0.7525442,-0.1802307,-0.5782364,-0.001663208,-0.001045227,0.001278877,0.8689038,-0.25098,0.3235901,0.2780335
-0.04486083,-0.01690673,0.04373168,-0.001699448,0.006905556,0.001327515,0.7525442,-0.1802307,-0.5782364,-0.0009469986,-0.0008897781,0.002243042,0.8686849,-0.2512025,0.324009,0.2780286
-0.04455566,-0.01651001,0.0427246,-0.001424789,0.006752968,0.001419067,0.7855442,-0.1862308,-0.5632364,-0.0005979538,-0.0004930496,0.001282692,0.8684671,-0.2514025,0.3244385,0.2780272
-0.04470824,-0.0158081,0.04302977,-0.001943588,0.006081581,0.001541138,0.7855442,-0.1862308,-0.5632364,-0.0007095337,0.0002088547,0.001631737,0.8682547,-0.2515984,0.324819,0.2780693
-0.04406738,-0.01699829,0.04357909,-0.002065659,0.005623817,0.001724243,0.7855442,-0.1862308,-0.5632364,-3.33786e-05,-0.0009784698,0.0022192,0.8680595,-0.2518074,0.3251341,0.2781214
-0.04266357,-0.01654052,0.04318236,-0.002035141,0.004799843,0.001907349,0.7495441,-0.1832306,-0.5602365,0.00139904,-0.0005187988,0.001853943,0.8678899,-0.2519814,0.325382,0.2782027
-0.04196166,-0.01611328,0.04269408,-0.001729965,0.004189491,0.001968384,0.7495441,-0.1832306,-0.5602365,0.00212574,-9.346008e-05,0.001391411,0.8677419,-0.252114,0.3255953,0.2782947
-0.04226684,-0.01654052,0.04281615,-0.002340317,0.00357914,0.002151489,0.7495441,-0.1832306,-0.5602365,0.001841545,-0.0005178452,0.001537323,0.8675925,-0.2522789,0.3257573,0.2784215
-0.04144286,-0.01669311,0.04244994,-0.002309799,0.002755165,0.002334595,0.803544,-0.1802307,-0.5872363,0.002680779,-0.0006685257,0.001188278,0.8674645,-0.2524252,0.3258567,0.2785712
-0.041687,-0.01596069,0.04260253,-0.002279282,0.001656532,0.001998901,0.803544,-0.1802307,-0.5872363,0.002445221,6.580353e-05,0.001350403,0.8673703,-0.2525352,0.3258876,0.2787288
-0.04113769,-0.01644897,0.04275512,-0.002279282,0.0005884171,0.002090454,0.803544,-0.1802307,-0.5872363,0.002994537,-0.0004196167,0.001503944,0.8673072,-0.2526284,0.3258311,0.2789067
-0.04135131,-0.01626587,0.04254149,-0.002248764,-0.0005998611,0.002304077,0.803544,-0.1802307,-0.5872363,0.002775192,-0.0002365112,0.001284599,0.8672656,-0.2526881,0.3257104,0.2791228
-0.041687,-0.01571655,0.04193114,-0.002309799,-0.001271248,0.002243042,0.803544,-0.1802307,-0.5872363,0.00243187,0.0003128052,0.000664711,0.8672317,-0.2527344,0.3255658,0.2793547
-0.04122924,-0.01626587,0.04202269,-0.002096176,-0.001881599,0.002456665,0.803544,-0.1802307,-0.5872363,0.002876282,-0.0002374649,0.0007429123,0.8672175,-0.2527594,0.3253735,0.2796001
-0.04171752,-0.01602172,0.04196166,-0.002126694,-0.002614021,0.002456665,0.7615442,-0.2012308,-0.5632364,0.002371788,4.768372e-06,0.0006637573,0.8672156,-0.2527674,0.3251458,0.2798637
-0.04199218,-0.0163269,0.041687,-0.001913071,-0.003376961,0.003067017,0.7615442,-0.2012308,-0.5632364,0.00207901,-0.0003070831,0.0003662109,0.8672186,-0.2527422,0.3248911,0.2801731
-0.04284667,-0.01574707,0.04193114,-0.001607895,-0.003529549,0.003097534,0.7615442,-0.2012308,-0.5632364,0.001206398,0.0002622604,0.0005874634,0.8672242,-0.2526787,0.3246528,0.2804887
-0.04367065,-0.01568603,0.04226683,-0.001363754,-0.003743172,0.003616333,0.773544,-0.1682306,-0.5602365,0.0003652573,0.0003061295,0.0008983612,0.867224,-0.2525792,0.3244273,0.2808395
-0.04321288,-0.01577758,0.04089354,-0.001455307,-0.003926277,0.003585815,0.773544,-0.1682306,-0.5602365,0.0008068085,0.0001993179,-0.000497818,0.8672187,-0.2525016,0.3242002,0.281188
-0.04287719,-0.01602172,0.0404663,-0.001241684,-0.004231453,0.00340271,0.773544,-0.1682306,-0.5602365,0.001123428,-5.817413e-05,-0.0009508133,0.8672277,-0.2524188,0.3239524,0.28152
-0.04248046,-0.01565551,0.04159545,-0.001089096,-0.004170418,0.003738403,0.773544,-0.1592306,-0.5842364,0.00150013,0.000289917,0.0001497269,0.8672435,-0.2522952,0.3236967,0.2818759
-0.04470824,-0.01620483,0.04086303,-0.001058578,-0.003560066,0.003860474,0.773544,-0.1592306,-0.5842364,-0.0007390976,-0.0002775192,-0.0006008148,0.8672164,-0.2522101,0.3235339,0.2822221
-0.04541015,-0.01611328,0.04119872,-0.0009059906,-0.003163338,0.004135132,0.773544,-0.1592306,-0.5842364,-0.001447678,-0.000207901,-0.0002813339,0.867173,-0.2521132,0.3234151,0.2825779
-0.04541015,-0.015625,0.04141234,-0.0008144379,-0.003071785,0.00453186,0.7705441,-0.1862308,-0.5872363,-0.001452446,0.0002527237,-8.296967e-05,0.8671217,-0.2519886,0.323314,0.2829619
-0.04592895,-0.01541138,0.04171752,-0.0007228851,-0.002400398,0.00440979,0.7705441,-0.1862308,-0.5872363,-0.001972198,0.0004386902,0.0002098083,0.867056,-0.2518689,0.3232641,0.2833266
-0.04644775,-0.01522827,0.041687,-0.0007534027,-0.001912117,0.004623413,0.7705441,-0.1862308,-0.5872363,-0.002487183,0.0005912781,0.0001726151,0.866968,-0.2517549,0.3232623,0.2836992
-0.04647826,-0.01596069,0.04171752,-0.0006923676,-0.0009355545,0.004623413,0.7855442,-0.1862308,-0.5482364,-0.002508163,-0.0001688004,0.000202179,0.8668577,-0.2516761,0.3233178,0.2840425
-0.0472412,-0.01519775,0.04104613,-0.0002040863,-0.000538826,0.004501343,0.7855442,-0.1862308,-0.5482364,-0.003255844,0.0005617142,-0.0004653931,0.8667365,-0.2515697,0.3234412,0.284366
-0.04623412,-0.01629638,0.04107665,-0.0001430511,-0.0001115799,0.004653931,0.7855442,-0.1862308,-0.5482364,-0.002234459,-0.0005664825,-0.0004301071,0.8666128,-0.2514886,0.3235641,0.2846748
-0.04684447,-0.01589965,0.04248046,-0.0002346039,0.0004358292,0.004501343,0.773544,-0.1532306,-0.5752365,-0.002827644,-0.0002002716,0.0009803772,0.8664839,-0.2514042,0.3237108,0.2849746
-0.04647826,-0.01605224,0.0429077,3.814697e-05,0.0008935928,0.004592896,0.773544,-0.1532306,-0.5752365,-0.00244236,-0.0003852844,0.001415253,0.8663543,-0.2513071,0.3238787,0.2852632
-0.04690551,-0.01589965,0.04296874,0.0001296997,0.001046181,0.004745483,0.773544,-0.1532306,-0.5752365,-0.002849579,-0.0002670288,0.001484871,0.8662162,-0.2512011,0.3240696,0.285559
-0.04711913,-0.01535034,0.04299926,0.0002822876,0.001259804,0.004562378,0.773544,-0.2072305,-0.5842364,-0.003040314,0.0002450943,0.001524925,0.8660778,-0.2510817,0.3242832,0.2858412
-0.04614257,-0.01535034,0.04330443,0.00025177,0.001320839,0.004501343,0.773544,-0.2072305,-0.5842364,-0.002044678,0.000210762,0.00183773,0.86595,-0.2509607,0.3244739,0.286118
-0.04702758,-0.01544189,0.04263305,0.0003128052,0.001290321,0.004470825,0.773544,-0.2072305,-0.5842364,-0.002906799,8.392334e-05,0.001176834,0.8658115,-0.2508502,0.3246895,0.2863896
-0.04702758,-0.0168457,0.04345702,7.629395e-06,0.0009851456,0.004440308,0.743544,-0.1952307,-0.5722363,-0.002889633,-0.001348495,0.002009392,0.8656843,-0.2507783,0.3248476,0.2866576
-0.04708861,-0.01617431,0.04223632,0.0001907349,0.000954628,0.003982544,0.743544,-0.1952307,-0.5722363,-0.002931595,-0.0007047653,0.0007991791,0.8655595,-0.2507046,0.3250268,0.2868957
-0.04681396,-0.01638794,0.04367064,3.814697e-05,0.0006189346,0.003982544,0.743544,-0.1952307,-0.5722363,-0.002642632,-0.0009450912,0.00223732,0.8654555,-0.2506205,0.3251484,0.2871449
-0.04745482,-0.0163269,0.04360961,0.0004959106,0.0002527237,0.003768921,0.773544,-0.1592306,-0.5992364,-0.003271103,-0.00091362,0.002179146,0.8653679,-0.2505054,0.3252653,0.2873766
-0.04666137,-0.01660156,0.04370116,0.0001296997,-0.0002031326,0.00352478,0.773544,-0.1592306,-0.5992364,-0.00247097,-0.001211166,0.002268791,0.8652982,-0.250414,0.3253189,0.2876056
-0.04687499,-0.01611328,0.04382323,-8.201599e-05,-0.0003557205,0.003433228,0.773544,-0.1592306,-0.5992364,-0.002678871,-0.0007457733,0.002388954,0.8652288,-0.2503234,0.3253632,0.287843
-0.0465393,-0.01620483,0.04321288,-0.0001125336,-0.0008745193,0.003250122,0.7765442,-0.1802307,-0.5962366,-0.002340317,-0.0008583069,0.001773834,0.8651733,-0.2502374,0.3253715,0.2880752
-0.04727172,-0.01626587,0.04315184,7.629395e-06,-0.0009355545,0.002914429,0.7765442,-0.1802307,-0.5962366,-0.003069878,-0.0009393692,0.001708984,0.8651221,-0.2501557,0.3253862,0.2882833
-0.04699706,-0.015625,0.04412841,-0.0001735687,-0.001423836,0.002853394,0.7765442,-0.1802307,-0.5962366,-0.002797127,-0.0003185272,0.00267601,0.865091,-0.2500484,0.3253492,0.2885111
-0.04742431,-0.01565551,0.04455565,-0.0001430511,-0.001637459,0.002700806,0.7915442,-0.1772305,-0.5452365,-0.003227234,-0.000369072,0.003091812,0.8650691,-0.2499358,0.3252969,0.2887334
